"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.988560958E0,-2.418969727E0,-1.098131424E1,-4.621190186E0
2.998522958E0,-2.361339569E0,-9.015302582E0,-6.087091827E0
3.008485458E0,-2.398013306E0,-8.358318787E0,-4.708009644E0
3.018448458E0,-1.923799438E0,-8.240513763E0,-4.410877533E0
3.028410458E0,-1.286873932E0,-9.086704102E0,-3.858226776E0
3.038372458E0,-1.357077942E0,-1.127096191E1,-7.297325134E-1
3.048334458E0,-1.901196442E0,-1.319326447E1,4.885390778E0
3.058296458E0,-2.085612946E0,-1.442699890E1,7.269033966E0
3.068258458E0,-1.893262939E0,-1.538904831E1,6.115981750E0
3.078220458E0,-4.715194702E-1,-1.626263168E1,4.126918030E0
3.088182458E0,1.119671631E0,-1.677830933E1,1.758842468E-1
3.098144458E0,1.611249390E0,-1.707544144E1,-6.226601715E0
3.108106458E0,2.809357910E0,-1.528561340E1,-5.468278656E0
3.118068458E0,3.819906464E0,-1.257864258E1,-1.096918945E0
3.128031458E0,3.385210419E0,-1.122650436E1,-2.615061951E-1
3.137993458E0,1.829196167E0,-1.014156052E1,-1.291963348E0
3.147955458E0,4.266128540E-1,-8.503217468E0,-1.163081360E0
3.157917458E0,6.282435608E-1,-7.487130432E0,2.100132751E-1
3.167879458E0,8.786727905E-1,-7.243886261E0,1.588496704E0
3.177841458E0,1.154549103E0,-7.180418243E0,3.694467316E0
3.187803458E0,1.607956238E0,-6.871311035E0,4.177063751E0
3.197765458E0,9.449848938E-1,-6.684649200E0,1.453028412E0
3.207727458E0,3.034190369E-1,-7.202721863E0,-7.080276489E-1
3.217689458E0,1.196012878E-1,-7.805668030E0,-2.015558624E0
3.227651458E0,-3.847000122E-2,-8.265811157E0,-1.653162231E0
3.237614458E0,4.939727783E-2,-8.562793579E0,-5.513035583E-1
3.247576458E0,4.104464722E-1,-8.261919250E0,1.966909790E-1
3.257538458E0,1.221459961E0,-7.521259460E0,4.959187317E-1
3.267500458E0,2.464325409E0,-6.409671021E0,5.643264771E-1
3.277462458E0,3.628454590E0,-5.470374298E0,6.227050781E-1
3.287424458E0,4.320914612E0,-4.900209961E0,5.011578369E-1
3.297386458E0,4.801415405E0,-4.521647186E0,4.528083801E-1
3.307348458E0,5.040468292E0,-3.965852966E0,3.272195435E-1
3.317310458E0,4.853357391E0,-3.545077972E0,-1.218466187E-1
3.327272458E0,4.347708893E0,-3.128943329E0,-8.792715454E-1
3.337234458E0,3.061882782E0,-2.750380554E0,-1.911375275E0
3.347197458E0,5.547463989E-1,-2.972368927E0,-2.904410248E0
3.357159458E0,-1.667532349E0,-4.414020996E0,-4.460873566E0
3.367121458E0,-2.578088837E0,-6.609655151E0,-6.733896790E0
3.377083458E0,-3.119962006E0,-8.764723663E0,-9.487271118E0
3.387045458E0,-2.597099304E0,-1.062385757E1,-1.145253433E1
3.397007458E0,2.856060791E-1,-1.181403259E1,-1.053269714E1
3.406969458E0,3.251089325E0,-1.303219940E1,-1.040635986E1
3.416931458E0,5.247936859E0,-1.464090408E1,-1.521555908E1
3.426893458E0,5.708978119E0,-1.517619095E1,-1.632205811E1
3.436855458E0,4.386029205E0,-1.370714584E1,-1.142124939E1
3.446817458E0,2.424807587E0,-1.131571884E1,-8.543783112E0
3.456780458E0,3.019221497E-1,-9.776170349E0,-7.716453552E0
3.466742458E0,-1.384620667E0,-9.273365936E0,-5.547463989E0
3.476704458E0,-1.163081360E0,-8.925040283E0,-5.375022583E0
3.486666458E0,-6.077362061E-1,-1.006132736E1,-6.375991058E0
3.496628458E0,-1.086440735E0,-1.245799347E1,-3.130589905E0
3.506590458E0,-5.028044128E-1,-1.438328979E1,3.191363525E0
3.516552458E0,2.146386566E0,-1.480047226E1,6.594386902E0
3.526514458E0,3.728596344E0,-1.537722290E1,4.669090576E0
3.536476458E0,1.214274902E0,-1.602312973E1,-9.218130798E0
3.546438458E0,8.550219727E-1,-1.327679077E1,-8.419541473E0
3.556401458E0,3.164269867E0,-8.756939850E0,2.343975677E0
3.566363458E0,4.128714294E0,-6.022575989E0,3.059338074E0
3.576325458E0,5.164111176E0,-5.103187866E0,2.008672943E0
3.586287458E0,5.726940765E0,-5.195246429E0,2.614014130E0
3.596249458E0,6.835385742E0,-6.060746613E0,4.105662231E0
3.606211458E0,7.885452118E0,-8.292755127E0,4.065096588E0
3.616173458E0,5.789810028E0,-1.084449875E1,2.887645111E0
3.626135458E0,3.306174774E0,-1.160327087E1,2.096989288E0
3.636097458E0,2.523153076E0,-1.065125061E1,2.603984985E0
3.646059458E0,2.699486389E0,-8.888516235E0,3.663631439E0
3.656021458E0,2.804867249E0,-7.863896942E0,3.984114990E0
3.665984458E0,2.414179688E0,-7.656727753E0,3.670966187E0
3.675946458E0,2.092199249E0,-7.451654205E0,3.048560486E0
3.685908458E0,1.605112152E0,-7.467371521E0,2.026336212E0
3.695870458E0,1.102008362E0,-7.531138916E0,1.392105103E0
3.705832458E0,7.111711121E-1,-7.585775299E0,9.768685913E-1
3.715794458E0,5.099894714E-1,-7.856113129E0,6.063890076E-1
3.725756458E0,3.751199341E-1,-8.166717224E0,2.719844055E-1
3.735718458E0,-1.996847534E-1,-8.453071747E0,-2.369722137E0
3.745680458E0,-9.818083191E-1,-8.784033508E0,-1.042761566E1
3.755642458E0,-6.033952332E-1,-9.632918243E0,-5.939199371E0
3.765604458E0,-1.235530701E0,-1.011207184E1,-2.990331573E0
3.775567458E0,-1.755249939E0,-1.004501129E1,-2.330952759E0
3.785529458E0,-1.376986542E0,-9.719887390E0,-2.273921356E0
3.795491458E0,-1.265468445E0,-9.459878082E0,-2.035018158E0
3.805453458E0,-1.550026703E0,-9.240584106E0,-1.332828369E0
3.815415458E0,-1.614692230E0,-9.246571655E0,-4.894821167E-1
3.825377458E0,-1.616787872E0,-9.272168427E0,5.083428955E-1
3.835339458E0,-1.426084442E0,-9.096284180E0,8.181985474E-1
3.845301458E0,-1.149309998E0,-8.859776001E0,3.567082214E-1
3.855263458E0,-1.240470428E0,-9.002429352E0,-5.842350769E-1
3.865225458E0,-1.880988464E0,-9.747430115E0,-2.198328552E0
3.875187458E0,-2.601440277E0,-1.071352112E1,-3.643124084E0
3.885150458E0,-2.703078918E0,-1.136646332E1,-3.966302032E0
3.895112458E0,-2.056273956E0,-1.139984390E1,-3.831881561E0
3.905074458E0,-1.378184052E0,-1.141406433E1,-3.047063599E0
3.915036458E0,-9.063652039E-1,-1.155417297E1,-1.686093750E0
