"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.889192167E0,-5.151237946E0,-8.175848236E0,-5.505551147E-1
2.899154167E0,-5.621410217E0,-8.648265839E0,-1.082548828E0
2.909115167E0,-5.376369781E0,-8.957822113E0,-1.463207245E0
2.919077167E0,-4.958887939E0,-9.183702393E0,-1.839824066E0
2.929039167E0,-4.668192444E0,-9.327852631E0,-2.137405243E0
2.939001167E0,-4.389621735E0,-9.286089478E0,-2.412233734E0
2.948963167E0,-4.244872742E0,-9.177116089E0,-2.698588257E0
2.958925167E0,-4.244573364E0,-8.844657440E0,-2.714155884E0
2.968887167E0,-4.376898193E0,-8.461154938E0,-2.452350311E0
2.978848500E0,-4.705015869E0,-8.196205902E0,-1.893262939E0
2.988810500E0,-4.891677704E0,-8.016130371E0,-1.157991943E0
2.998772500E0,-4.966072998E0,-7.900420990E0,-4.875361633E-1
3.008734500E0,-5.064418488E0,-7.770790558E0,6.735992432E-3
3.018696500E0,-5.188660126E0,-7.688012695E0,3.089575195E-1
3.028658500E0,-5.264103241E0,-7.647447052E0,4.284091187E-1
3.038619500E0,-5.299729156E0,-7.721393280E0,3.656895447E-1
3.048581500E0,-5.295687561E0,-7.877967682E0,1.148112488E-1
3.058543500E0,-5.221292267E0,-8.095315704E0,-3.207829285E-1
3.068505500E0,-5.103636932E0,-8.333470459E0,-9.259744263E-1
3.078467500E0,-4.984484711E0,-8.454718323E0,-1.665287018E0
3.088429500E0,-4.822072449E0,-8.424032135E0,-2.252665558E0
3.098391500E0,-4.558320923E0,-8.252488861E0,-2.299518127E0
3.108352500E0,-4.160148926E0,-7.918084259E0,-1.917213135E0
3.118314500E0,-3.855233002E0,-7.720794525E0,-1.610351257E0
3.128276500E0,-3.806584167E0,-7.660469971E0,-1.448537750E0
3.138238500E0,-3.989503784E0,-7.548951874E0,-9.613009644E-1
3.148200500E0,-4.167633362E0,-7.465275879E0,-2.465373230E-1
3.158162500E0,-4.069437561E0,-7.494465179E0,1.315763855E-1
3.168123500E0,-3.441194000E0,-7.664661255E0,-2.124082947E-1
3.178085500E0,-2.906356201E0,-8.041876831E0,-8.346643066E-1
3.188047500E0,-2.367027740E0,-8.494984589E0,-1.487007751E0
3.198009500E0,-1.744172974E0,-8.813671875E0,-2.111958160E0
3.207971500E0,-8.966354370E-1,-8.634494476E0,-2.870580597E0
3.217933500E0,-8.484356689E-1,-8.113577728E0,-3.940555573E0
3.227894500E0,-1.796264648E0,-7.477400665E0,-5.096900940E0
3.237856500E0,-3.107088776E0,-6.778504028E0,-6.222560120E0
3.247818500E0,-3.955674133E0,-6.193670197E0,-6.813680878E0
3.257780500E0,-4.594994659E0,-5.946384430E0,-6.624474335E0
3.267742500E0,-5.447022858E0,-5.998925171E0,-5.285359039E0
3.277704500E0,-5.727240143E0,-6.531218262E0,-3.814517670E0
3.287666500E0,-5.608237610E0,-7.086413727E0,-2.690205688E0
3.297627500E0,-5.577401733E0,-7.425308990E0,-1.390159149E0
3.307589500E0,-5.535339203E0,-7.527247009E0,5.957611084E-2
3.317551500E0,-5.629194031E0,-7.182214508E0,3.550616455E-1
3.327513500E0,-4.745132446E0,-6.561006317E0,-1.268013153E0
3.337475500E0,-2.732268219E0,-6.023025055E0,-3.886218567E0
3.347437500E0,-9.792636108E-1,-5.901627502E0,-6.029012604E0
3.357398500E0,-8.717871094E-1,-5.941145325E0,-7.566615143E0
