"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.380873958E0,-5.140137076E-1,5.796166062E-1,-9.317582250E-1
2.390835958E0,-1.881489277E0,1.283510774E-1,-1.127275467E0
2.400797958E0,-2.587729216E0,-1.258322001E-1,-1.195479751E0
2.410759958E0,-2.708013773E0,7.530327141E-2,-8.466315866E-1
2.420721958E0,-2.294657707E0,-3.238742054E-1,-9.815867245E-2
2.430683958E0,-1.015619159E0,-8.653329015E-1,3.900992870E-1
2.440645958E0,4.119924903E-1,-4.950320721E-1,7.382066846E-1
2.450607958E0,1.427625656E0,5.759989619E-1,1.154624820E0
2.460569958E0,2.864719868E0,8.899919987E-1,1.456182480E0
2.470532958E0,4.756351948E0,9.609796107E-3,1.211870790E0
2.480494958E0,6.243339539E0,-6.652474403E-1,3.726938367E-1
2.490456958E0,6.911263943E0,-1.018586755E0,-6.147010326E-1
2.500418958E0,6.570816040E0,-1.678222418E0,-1.362599254E0
2.510380958E0,2.148918867E0,-4.696733475E0,-5.485138297E-1
2.520342958E0,-1.132380128E0,-6.109637260E0,1.892457008E-1
2.530304958E0,-1.686888337E0,-5.613737106E0,4.153844118E-1
2.540266958E0,-1.740220547E0,-4.994501114E0,3.079317212E-1
2.550228958E0,-1.581042886E0,-4.346399784E0,1.030737758E-1
2.560190958E0,-1.130559087E0,-2.866568804E0,-1.753586531E-1
2.570152958E0,-4.562113583E-1,2.793207407E0,-3.796226978E-1
2.580115958E0,5.663745999E-1,5.035081863E0,-7.912044525E-1
2.590077958E0,1.314429402E0,4.674924850E0,-9.629259706E-1
2.600039958E0,1.632968187E0,3.762869596E0,-4.195076525E-1
2.610001958E0,1.861296773E0,2.964718342E0,8.697138727E-2
2.619963958E0,2.155649662E0,2.236523151E0,3.323017955E-1
2.629925958E0,2.464874983E0,1.615288019E0,4.716594815E-1
2.639887958E0,2.754480600E0,1.124467731E0,5.783289075E-1
2.649849958E0,2.939850330E0,8.208100200E-1,6.472130418E-1
2.659811958E0,2.953415155E0,6.487149596E-1,6.755163074E-1
2.669773958E0,2.176337004E0,-2.091856450E-1,7.650371790E-1
2.679735958E0,5.867294073E-1,-2.248032570E0,9.201101065E-1
2.689698958E0,1.429824382E-1,-3.641165018E0,7.819746733E-1
2.699660958E0,3.808948696E-1,-4.479933739E0,6.152112484E-1
2.709622958E0,7.914541364E-1,-4.649929523E0,5.635796189E-1
2.719584958E0,1.135216117E0,-4.238792419E0,5.707874894E-1
2.729546958E0,1.376938939E0,-3.561643600E0,5.595579743E-1
2.739508958E0,1.495274901E0,-2.791795969E0,4.963881075E-1
2.749470958E0,1.558354020E0,-2.026662111E0,4.055963159E-1
2.759432958E0,1.656332254E0,-1.373562932E0,3.185586035E-1
2.769394958E0,1.811199427E0,-8.740279078E-1,1.999364048E-1
2.779356958E0,1.885007620E0,-2.788563967E-1,-3.855179995E-2
2.789318958E0,1.627202749E0,3.714291155E-1,-3.571147323E-1
2.799281958E0,9.557092786E-1,7.281773686E-1,-5.353396535E-1
2.809243958E0,5.884686112E-1,6.431856751E-1,-5.020768046E-1
2.819205958E0,6.384844184E-1,3.367452919E-1,-4.742134511E-1
2.829167958E0,8.421469331E-1,6.011730060E-2,-4.953334928E-1
2.839129958E0,9.719792604E-1,-1.077545211E-1,-4.632530808E-1
2.849091958E0,1.014455795E0,-1.681707650E-1,-3.893712163E-1
2.859053958E0,9.991267920E-1,-1.534320265E-1,-3.104737401E-1
2.869015958E0,9.347472191E-1,-9.323515743E-2,-2.209470868E-1
2.878977958E0,8.049284816E-1,2.128901891E-2,-1.122200713E-1
2.888939958E0,5.965263247E-1,9.342662245E-2,1.372093242E-2
2.898901958E0,3.072082102E-1,1.356230676E-1,1.663823724E-1
2.908864958E0,1.175782457E-1,1.375002116E-1,3.110041022E-1
2.918826958E0,1.094960868E-1,-2.081219107E-2,3.819515109E-1
2.928788958E0,1.558590680E-1,-3.862311840E-1,3.923381269E-1
2.938750958E0,4.906123877E-2,-7.718135118E-1,4.202144742E-1
2.948712958E0,-2.598554492E-1,-9.379991889E-1,4.932155311E-1
2.958674958E0,-6.709561944E-1,-7.950252295E-1,6.048477292E-1
2.968636958E0,-1.030293941E0,-4.583341479E-1,7.271259427E-1
2.978598958E0,-1.418392181E0,-2.363676429E-1,7.874600887E-1
2.988560958E0,-2.059589624E0,-3.684697747E-1,8.044320941E-1
2.998522958E0,-2.698859930E0,-6.061313748E-1,8.701533079E-1
3.008485458E0,-3.290652752E0,-8.051349521E-1,9.760776758E-1
3.018448458E0,-3.784523726E0,-1.019623995E0,1.041303277E0
3.028410458E0,-3.854973316E0,-1.075536966E0,1.115487099E0
3.038372458E0,-3.114134312E0,-5.468145609E-1,1.286443114E0
3.048334458E0,-1.908812523E0,5.358443856E-1,1.404049635E0
3.058296458E0,-8.649092913E-1,1.482819796E0,1.406132221E0
3.068258458E0,-1.201879159E-1,2.080523252E0,1.342217922E0
3.078220458E0,2.606353462E-1,2.336220026E0,1.086711407E0
3.088182458E0,-1.935669035E-1,2.223562479E0,7.329002023E-1
3.098144458E0,-1.356112838E0,1.726651430E0,3.246075213E-1
3.108106458E0,-2.062155247E0,9.870325327E-1,-2.198109478E-1
3.118068458E0,-2.227108479E0,-1.311417520E-1,-7.456544638E-1
3.128031458E0,-2.347750187E0,-1.478434563E0,-1.035729051E0
3.137993458E0,-2.609177113E0,-2.523089409E0,-9.492372274E-1
3.147955458E0,-2.821305990E0,-2.883983850E0,-7.207878828E-1
3.157917458E0,-2.884906769E0,-2.457807541E0,-5.457191467E-1
3.167879458E0,-2.731952906E0,-1.168843508E0,-4.425764084E-1
3.177841458E0,-2.336981535E0,1.116904974E0,-4.285724461E-1
3.187803458E0,-2.082106113E0,3.328129768E0,-4.275075197E-1
3.197765458E0,-2.088271856E0,4.530008793E0,-3.525044024E-1
3.207727458E0,-2.315928459E0,4.508066177E0,-2.418713421E-1
3.217689458E0,-2.614114761E0,3.631601334E0,-9.728831798E-2
3.227651458E0,-2.786457777E0,2.553064346E0,9.136492014E-2
3.237614458E0,-2.772774458E0,1.632836819E0,2.869205773E-1
3.247576458E0,-2.604823351E0,1.003208280E0,4.619024694E-1
3.257538458E0,-2.307753325E0,8.431677222E-1,5.784189701E-1
3.267500458E0,-1.853863001E0,1.115650177E0,5.947528481E-1
3.277462458E0,-1.315173745E0,1.368091702E0,5.207904577E-1
3.287424458E0,-8.002108335E-1,1.329405069E0,3.871505857E-1
3.297386458E0,-3.410161138E-1,1.172287345E0,2.305042446E-1
3.307348458E0,5.557247996E-2,1.112979531E0,8.550149947E-2
3.317310458E0,4.447013140E-1,1.169579744E0,1.059103757E-2
3.327272458E0,8.741055131E-1,1.294110179E0,-2.652298100E-2
3.337234458E0,1.352133393E0,1.386793971E0,-2.122914977E-2
3.347197458E0,1.856078148E0,1.356899500E0,4.381107166E-2
3.357159458E0,2.213061810E0,1.259639025E0,7.204963267E-2
3.367121458E0,2.236696005E0,1.187569022E0,7.403588295E-2
3.377083458E0,1.810117245E0,1.140416861E0,1.507881731E-1
3.387045458E0,1.300154209E0,1.095565438E0,4.640632123E-2
3.397007458E0,9.920755029E-1,8.326233029E-1,-3.899536729E-1
3.406969458E0,3.783232570E-1,4.200643003E-1,-8.646194935E-1
3.416931458E0,-1.034249306E0,4.973276556E-1,-1.178657055E0
3.426893458E0,-1.850635409E0,9.222385287E-1,-1.066452384E0
3.436855458E0,-1.356062174E0,1.014559984E0,-4.251303673E-1
3.446817458E0,-2.261378169E-1,-1.799718142E-1,2.452344000E-1
3.456780458E0,8.660719395E-1,-1.922737241E0,5.955241919E-1
3.466742458E0,1.574596167E0,-1.965490222E0,7.044870853E-1
3.476704458E0,1.810364723E0,-6.713245511E-1,5.438702703E-1
3.486666458E0,1.951167822E0,4.070154130E-1,2.701003551E-1
3.496628458E0,2.597768784E0,7.277724892E-2,7.579611242E-2
3.506590458E0,3.603827000E0,-1.158993602E0,-2.324314415E-1
3.516552458E0,4.336955547E0,-2.057276249E0,-7.731658220E-1
3.526514458E0,3.914701223E0,-2.918006659E0,-1.056648135E0
3.536476458E0,1.550911307E0,-3.963711739E0,-5.098505616E-1
3.546438458E0,8.125457913E-2,-4.255013943E0,1.284230947E-1
3.556401458E0,-2.393665761E-1,-3.939542770E0,4.589296579E-1
3.566363458E0,-3.357252479E-1,-3.544738293E0,4.969399273E-1
3.576325458E0,-3.635585010E-1,-3.080988884E0,2.463004887E-1
3.586287458E0,-1.562263817E-1,-2.384915590E0,-1.284470409E-1
3.596249458E0,3.576396108E-1,-6.128467992E-2,-4.865175486E-1
3.606211458E0,8.078940511E-1,1.767517924E0,-7.921394110E-1
3.616173458E0,9.278689027E-1,2.102616310E0,-7.610682845E-1
3.626135458E0,9.089369178E-1,2.014848471E0,-4.429622889E-1
3.636097458E0,1.077748299E0,1.830479145E0,-2.297520339E-1
3.646059458E0,1.425831079E0,1.726092339E0,-2.257678807E-1
3.656021458E0,1.801758647E0,1.822852731E0,-2.902395427E-1
3.665984458E0,2.118627787E0,2.093088865E0,-3.357666135E-1
3.675946458E0,2.322927713E0,2.242931128E0,-3.387112617E-1
3.685908458E0,2.399131060E0,2.114438057E0,-2.405808717E-1
3.695870458E0,2.398295879E0,1.843445063E0,-6.660985947E-2
