"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.201824167E0,1.417358398E0,-1.260447264E0,1.040256172E-1
2.211786167E0,1.486019492E0,-1.293060064E0,1.033054963E-1
2.221748167E0,1.533430457E0,-1.255593181E0,1.033997536E-1
2.231710167E0,1.564307690E0,-1.214344859E0,1.100083888E-1
2.241672167E0,1.581246376E0,-1.176627159E0,1.271790117E-1
2.251634167E0,1.607828498E0,-1.246531844E0,1.385571063E-1
2.261595167E0,1.626974940E0,-1.306470871E0,1.608271599E-1
2.271557167E0,1.619602799E0,-1.334536910E0,1.805662513E-1
2.281519167E0,1.609860420E0,-1.404515743E0,2.066546977E-1
2.291481167E0,1.632799029E0,-1.502968550E0,2.302074283E-1
2.301443167E0,1.674911380E0,-1.478436828E0,2.616589069E-1
2.311405167E0,1.720285296E0,-1.424017787E0,2.955433726E-1
2.321366167E0,1.751190901E0,-1.396803975E0,2.890403867E-1
2.331328167E0,1.765229225E0,-1.383326292E0,2.619999647E-1
2.341290167E0,1.777656913E0,-1.297959924E0,2.360819727E-1
2.351252167E0,1.800668955E0,-1.214614153E0,2.227238119E-1
2.361214167E0,1.801802397E0,-1.321774960E0,2.273807973E-1
2.371176167E0,1.794003606E0,-1.399815798E0,2.408670485E-1
2.381138167E0,1.786045909E0,-1.394900441E0,2.407336682E-1
2.391099167E0,1.788731694E0,-1.336432338E0,2.234486938E-1
2.401061167E0,1.787417173E0,-1.220014453E0,1.998697519E-1
2.411023167E0,1.809601307E0,-1.178072572E0,1.715182662E-1
2.420985167E0,1.825879931E0,-1.186356187E0,1.485486478E-1
2.430947167E0,1.817056656E0,-1.222525954E0,1.267695874E-1
2.440909167E0,1.818224311E0,-1.303357363E0,1.021772921E-1
2.450871167E0,1.815490842E0,-1.325762510E0,7.876224816E-2
2.460832167E0,1.790627837E0,-1.227824450E0,4.582189396E-2
2.470794167E0,1.783443451E0,-1.194004893E0,7.837763056E-3
2.480756167E0,1.813633800E0,-1.174193144E0,6.452042609E-3
2.490718167E0,1.853067994E0,-1.150732279E0,1.378319226E-2
2.500680167E0,1.879534602E0,-1.129873872E0,-1.067602541E-2
2.510642167E0,1.889800072E0,-1.191563010E0,-3.765757382E-2
2.520603167E0,1.873915195E0,-1.308980942E0,-4.689044505E-2
2.530565167E0,1.851750016E0,-1.467985749E0,-4.807208851E-2
2.540527167E0,1.845860004E0,-1.512978315E0,-4.650659859E-2
2.550489167E0,1.865709543E0,-1.436769843E0,-5.698187649E-2
2.560451167E0,1.907526851E0,-1.341661930E0,-9.523031861E-2
2.570413167E0,1.914428115E0,-1.253700972E0,-1.446396708E-1
2.580375167E0,1.879213691E0,-1.301985979E0,-1.811516136E-1
2.590336167E0,1.820144296E0,-1.445486426E0,-2.245403677E-1
